market_id,question,description,slug,active,closed,created_at,end_date,volume,liquidity,clob_token_ids,condition_id,keyword_match
246964,UFC 278: Who will win - Usman vs Edwards 2,"UFC 278 is an upcoming mixed martial arts event produced by the Ultimate Fighting Championship that is scheduled to take place on August 20, 2022, 10:00 PM EDT, at the Vivint Arena in Salt Lake City, Utah, United States.

This is a market on whether Kamaru Usman or Leon Edwards will win their rematch bout.

If Kamaru Usman is declared the winner of this bout, this market will resolve to “Usman”. If Leon Edwards is declared the winner of this bout, this market will resolve to “Edwards”.

If this ",ufc-278-who-will-win-usman-vs-edwards-2,True,True,,,13720.41814,54.680913,"[""81918824650334203881283480262246152415429706271991986283169661756235906922254"", ""41671605012779915538515490480567845261196755002409997418775041181502682840977""]",0x358f11d0735758e468a1a9dfc3eb465e03ea09e5e5999f4e7ac90b161704bdee,war
246971,UFC 278: Will Usman KO/TKO Edwards?,"UFC 278 is an upcoming mixed martial arts event produced by the Ultimate Fighting Championship that is scheduled to take place on August 20, 2022, 10:00 PM EDT, at the Vivint Arena in Salt Lake City, Utah, United States.

This is a market on whether Kamaru Usman will win his upcoming rematch bout with Leon Edwards by KO/TKO.

This market will resolve to “Yes” if Kamaru Usman wins his UFC 278 bout with Leon Edwards by KO/TKO. Otherwise, this market will resolve to ""No"".

If this fight is declared",ufc-278-will-usman-kotko-edwards,True,True,,,590.403678,100.015012,"[""74005187609458900027200206920149904150712708367652906282439038416741934951247"", ""60263704186419924166544402850093872842519270458237000952999514147785288222227""]",0x829e4d801d9c9046d85a8775fd93d76e0fdd7f089a797d428fb6db95077fa89a,war
247006,Governor: Will a Democrat (O'Rourke) or Republican (Abbott) win in Texas?,"United States gubernatorial elections are scheduled to take place on November 8, 2022, in 36 states and three territories. Also, special elections may take place (depending on state law) if other gubernatorial seats are vacated.

This market will resolve to “Democrat” if the candidate who wins the 2022 Texas U.S. Gubernatorial election is representing the Democratic Party, or to “Republican” if the winning candidate is representing the Republican Party. 

A candidate shall be considered to repre",2022-us-gubernatorial-elections-will-a-democrat-or-republican-win-in-texas,True,True,,,2519.844821,495.322607,"[""9953879717063512225183146398506165116939006038118625875808253658800491026024"", ""7132506941423230295424886335143299469867773793643243236282094744953546935509""]",0x8765cab54e46c8d1864a2654e4a2f4f1d5d9fbe263bc292a8286a9ab54a837f6,nato
247136,Will Brittney Griner return to the U.S. by December 31?,"On August 4, WNBA player Brittney Griner was sentenced to 9 years in prison in Russia for drug-related charges. Griner, who plays for the Phoenix Mercury, was originally arrested in February 2022 after a vape pen with hash oil was allegedly found in her possession. Before and after the sentencing, the governments of the United States and the Russian Federation have engaged in negotiations to bring her back to America.

This market asks whether Brittney Griner will set foot in the United States b",will-brittney-griner-return-to-the-us-by-december-31,True,True,,,9291.02714,100.105084,"[""26735138775012745721888930494559290728832235121603706639548687856085035174861"", ""113764535329904925584291566362306669511706641842126697684364048931506574219721""]",0x3afc63c1a42293e954906f1c0223fb67e6c8c69068dd1c459fa47d43ec6e1870,russia
247139,"Formula 1: Which team will collect more points at the 2022 Belgian Grand Prix, Mercedes or Ferrari?","The 2022 Belgian Grand Prix is a Formula 1 event scheduled to take place over 44 laps of the 7.004-kilometre Circuit de Spa-Francorchamps on Sunday, August 28.

This is a market on whether Mercedes or Ferrari will collect more points at the 2022 Belgian Grand Prix.

Constructor teams are awarded the same points won by the drivers who race in their cars. If, for example, the drivers earn 25 and 18 points, respectively, their constructor team will be awarded 43 points, which are the points won by ",formula-1-which-team-will-collect-more-points-at-the-2022-belgian-grand-prix-mercedes-or-ferrari,True,True,,,1468.943954,100.010026,"[""93034330143000580571570834271447191372486970001378620496242836689704137516833"", ""27517976054482798857425293685580131148542609284953071755633893548636527642005""]",0x16682d96369cfc46dfaab7113f247670c07d8b42060aecd0c231fd5041303b08,war
247213,"Formula 1: Which team will collect more points at the 2022 Italian Grand Prix, Mercedes or Ferrari?","The 2022 Italian Grand Prix is a Formula 1 race scheduled to take place over 53 laps of the 5.793-kilometre Autodromo Nazionale Monza on Sunday, September 11.

This is a market on whether Mercedes or Ferrari will collect more points at the 2022 Italian Grand Prix.

Constructor teams are awarded the same points won by the drivers who race in their cars. If, for example, the drivers earn 25 and 18 points, respectively, their constructor team will be awarded 43 points, which are the points won by b",formula-1-which-team-will-collect-more-points-at-the-2022-italian-grand-prix-mercedes-or-ferrari,True,True,,,271.968918,100.005008,"[""29776132204832740430577863541956294537351299410785123682907207991291380016762"", ""114389043048809506247054310417007199872863324441133780928822038048000113830984""]",0xf3bd43f216f57edc769622ea6a03b1c638f552946c17453df21efbb29e6692ca,war
247222,Emmys 2022: Will ‘Ted Lasso’ win Outstanding Comedy Series?,"The 74th Emmy Awards ceremony, presented by the Television Academy, is scheduled to take place on September 13, 2022.  

This is a market on whether Ted Lasso will win the Emmy Award for Outstanding Comedy Series. This market will resolve to “Yes” if Ted Lasso wins the award for Outstanding Comedy Series, and “No” if it does not win the award for Outstanding Comedy Series. 

If for any reason the winner is not announced by September 20, 2022 (11:59:59 PM ET), this market will resolve 50-50. The ",emmys-2022-will-ted-lasso-win-outstanding-comedy-series,True,True,,,872.33481,90.480546,"[""26783289110512960433290141686000814367977446616905097171672163492195194977681"", ""2639429005339837090485390052257066206450758531272627426242343630058300302887""]",0xde128667fe941511abbbf9483d7f370383ae6db6a8a33f2d8aa35bbd798a02dc,war
247223,Emmys 2022: Will ‘Succession’ win Outstanding Drama Series?,"The 74th Emmy Awards ceremony, presented by the Television Academy, is scheduled to take place on September 13, 2022.  

This is a market on whether Succession will win the Emmy Award for Outstanding Drama Series. This market will resolve to “Yes” if Succession wins the award for Outstanding Drama Series, and “No” if it does not win the award for Outstanding Drama Series. 

If for any reason the winner is not announced by September 20, 2022 (11:59:59 PM ET), this market will resolve 50-50. The r",emmys-2022-will-succession-win-outstanding-drama-series,True,True,,,331.391273,67.038066,"[""82010504772314409479557785973874903644271129449802432273179263239214519511390"", ""59120422058137133567618820916233535963864699422900724160475155667380360584052""]",0x79793e84b7bb511328b3c4f8835ade61855fd73cb2c007b48a3fd54059ac7cfe,war
247225,Emmys 2022: Will ‘White Lotus’ win Outstanding Limited Series?,"The 74th Emmy Awards ceremony, presented by the Television Academy, is scheduled to take place on September 13, 2022.  

This is a market on whether White Lotus will win the Emmy Award for Outstanding Limited Series. This market will resolve to “Yes” if White Lotus wins the award for Outstanding Limited Series, and “No” if it does not win the award for Outstanding Limited Series. 

If for any reason the winner is not announced by September 20, 2022 (11:59:59 PM ET), this market will resolve 50-5",emmys-2022-will-white-lotus-win-outstanding-limited-series,True,True,,,616.948461,57.740805,"[""33948177843854978394499314894609396506245468588752194275046214986084718667973"", ""51227964209336513403065238593291485555274049071349779774553986670723895524654""]",0x4c62208653f17da7fe5e5944c7439b4948465dc397e9dcb4a610897ce0c93c18,war
247290,Will 'Don't Worry Darling' gross more than $20 million domestically on its opening weekend?,"'Don't Worry Darling' is an upcoming American mystery thriller film produced by Warner Bros. It portrays the story of ""a 1950s housewife living with her husband in a utopian experimental community as she begins to worry his glamorous company could be hiding disturbing secrets."" It is scheduled for theatrical release in the USA on September 23, 2022.

This is a market on how much 'Don't Worry Darling' will gross domestically on its opening weekend. The “Domestic Weekend” tab on https://www.boxoff",will-dont-worry-darling-gross-more-than-20-million-domestically-on-its-opening-weekend,True,True,,,9813.011833,101.50886,"[""36504418236994842162775185059205681620854130320856425695672719892212188346083"", ""80067374098541364076372070849803596938291714338944858771915345393654408138022""]",0x3627a91858f07c01b61e6df8a19bf09c0ee923b68e494992fb4420bfa1473e89,war
247293,Governor: Will a Democrat (Christ) or Republican (DeSantis) win in Florida?,"United States gubernatorial elections are scheduled to take place on November 8, 2022, in 36 states and three territories. Also, special elections may take place (depending on state law) if other gubernatorial seats are vacated.

This market will resolve to “Democrat” if the candidate who wins the 2022 Florida U.S. Gubernatorial election is representing the Democratic Party, or to “Republican” if the winning candidate is representing the Republican Party. 

A candidate shall be considered to rep",2022-us-gubernatorial-elections-will-a-democrat-or-republican-win-in-florida,True,True,,,1603.007172,367.029241,"[""46124997650015628065644153887019135703250911577726560542503938399332157643398"", ""46180831018743766974178070959338670529171604087122060352802243988911560377544""]",0xc23030f8d61147bed8ae3b6601e5f67ea9dd9b8cddbfadb40eb243abab674b00,nato
247294,Governor: Will a Democrat (Kotek) or Republican (Drazan) win in Oregon?,"United States gubernatorial elections are scheduled to take place on November 8, 2022, in 36 states and three territories. Also, special elections may take place (depending on state law) if other gubernatorial seats are vacated.

This market will resolve to “Democrat” if the candidate who wins the 2022 Oregon U.S. Gubernatorial election is representing the Democratic Party, or to “Republican” if the winning candidate is representing the Republican Party. 

A candidate shall be considered to repr",2022-us-gubernatorial-elections-will-a-democrat-or-republican-win-in-oregon,True,True,,,49638.117063,60.846831,"[""21126444235422448416819748109157519228412362485688236163182639852729776843389"", ""68609711567971993792752049755959835537939775945277353487393685858204122134612""]",0xee1a2f7586032e87e6b3ecc8c9027f6deba04d6cdfdd062209ee5b208acf258a,nato
247399,Will Ali Khamenei remain Supreme Leader of Iran through 2022?,"This market will resolve to “Yes” if Sayyid Ali Hosseini Khamenei (titled ""Ali Hoseini-KHAMENEI"" on the resolution source) remains the Supreme Leader of Iran without interruption from September 29, 2022, through December 31, 2022, 11:59:59 PM ET (inclusive). Otherwise, this market will resolve to “No”.

The resolution source for this market will be the CIA World Factbook page for Iran, currently available at https://www.cia.gov/the-world-factbook/countries/iran/#government.

If the Islamic Repub",will-ali-khamenei-remain-supreme-leader-of-iran-through-2022,True,True,,,19170.993804,130.011188,"[""88469389667982752556376209425969591162640729865612977294194621612996011186354"", ""115644986964700939062297633925437070856577402580903116505056760764015668339978""]",0xef6bfae070347280592bfcc728cf8cfae6458e7d77c8641bdcf3314f46c22b83,iran
247402,Governor: Will a Democrat (Gara) or Republican (Dunleavy) win in Alaska?,"United States gubernatorial elections are scheduled to take place on November 8, 2022, in 36 states and three territories. Special elections may take place (depending on state law) if other gubernatorial seats are vacated.

This market will resolve to “Democrat” if the candidate who wins the 2022 Alaska U.S. Gubernatorial election is representing the Democratic Party, or to “Republican” if the winning candidate is representing the Republican Party. 

A candidate shall be considered to represent ",2022-us-gubernatorial-elections-will-a-democrat-or-republican-win-in-alaska,True,True,,,1015.376778,404.448703,"[""64917208605738425858447511836275203919276735036476525082760258490124630363204"", ""12102241546738393676138156787524120418974837491957667050719371178678853068891""]",0xfede66ba2cb0210ab860b04647c94b429da4f0aee3285994ec2603f8fedcc55f,nato
247448,Will Russia use a nuclear weapon before 2023?,"A prediction market on whether Russia will use nuclear weapons has been requested many times recently by esteemed academics and thought leaders from across the world, and it is strongly within the public's interest to have accurate price discovery and realtime forecasts on such a topic. Existing prediction markets on this subject lack functional price discovery mechanisms, and thus are misleading the people; therefore it was deemed necessary to support this market as a public good, in order to p",will-russia-use-a-nuclear-weapon-before-2023,True,True,,,261872.538145,544.410426,"[""62397677238715027405777939172956295913750177286479108415965948731192974666539"", ""102867516381311782930370536611164002887258251643482891514206659748413553642957""]",0xa8253e1affd5da66d11396cdbe9b4ded5e5b315e7d64c1462337d9ebf20004c5,russia
247524,Will a South Korean team win LOL Worlds 2022?,"The 2022 Season World Championship (Worlds 2022) is the conclusion of the 2022 League of Legends esports season. The tournament is being held in North America this year. It began on September 29 and is scheduled to conclude on November 5, 2022. 24 teams have been competing over a $2,225,000 initial prize pool. The prize for first place is 22% of the final prize pool, $489,500, and the Summoner's Cup trophy.

This market will resolve to ""Yes"" if an esports team from the Republic of Korea (South K",will-a-south-korean-team-win-lol-worlds-2022,True,True,,,5542.533199,100.040081,"[""83958592196313915505945754322911419430324414164464960581801389823872128494327"", ""91776470347729824590255926342507261560588325691632004532585983811757582921656""]",0xbf3267dbe014e8e3994806a065b2efd4b467550a6d33cf2bca28eb7e0deebdd9,korea
247525,Will Netanyahu be the next Prime Minister of Israel?,"After the 24th Israeli Knesset (parliament) fell apart in 2022, new legislative elections are scheduled for November 1, 2022. In spite of his ongoing legal battles, ex-prime minister Benjamin Netanyahu continues to serve as Chairperson of Likud. Should Likud win a majority, it is likely Mr. Netanyahu will become the next Prime Minister of Israel.

This market will resolve to ""Yes"" if Benjamin Netanyahu becomes the next Prime Minister of Israel. Otherwise, this market will resolve to ""No"".

If a ",will-netanyahu-be-the-next-prime-minister-of-israel,True,True,,,30545.793377,100.382928,"[""28530544208345897015481532824663875772271270866180118994652329641558776576168"", ""7146568927368499968738468978784766556923746048352006503139738751472354573031""]",0xf8eaf29627d7c290a963904d697724f0c53ffe5e1e2efe8a393cd02bafbe5d69,israel
247671,Will there be a run-off in the 2022 Georgia Senate election?,"In Georgian elections for US Senator where no candidate receives a majority of votes cast, Georgia law requires a run-off election between the two candidates which received the greatest sums of votes.   

This is a market on whether there will be a run-off election for Georgia's US Senate Seat in the 2022 election.   

If a run-off election is announced for the 2022 election for US Senator from Georgia, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".

Determinatio",will-there-be-a-run-off-in-the-2022-georgia-senate-election,True,True,,,35470.249607,100.070084,"[""25356766002330276210463090852178040885842522408016797604505634493279672857612"", ""99393906691682521643855961390134066077107649042639034847764313715699265085204""]",0x8d9ecd228ba2a953bcaaaae1b7690474cf186e47ed4cc51626b3d2904d0b8cd9,nato
247672,Will 'Black Adam' gross more than $65 million domestically on its opening weekend?,"'Black Adam' (2022) is an upcoming American super hero film produced by Warner Bros. Dwayne Johnson plays Black Adam, a man bestowed by the Egyptian gods with powers who emerges in the modern day to dispense justice. It is scheduled for theatrical release in the USA on October 21, 2022.

This is a market on how much 'Black Adam' will gross domestically on its opening weekend. The “Domestic Weekend” tab on https://www.boxofficemojo.com/title/tt6443346/ will be used to resolve this market once the",will-black-adam-gross-more-than-65-million-domestically-on-its-opening-weekend,True,True,,,6216.353876,100.060055,"[""86568103194712173744960139342495043620791106738732575208531303884667767057023"", ""99836457166024083648094242375956413705708846647407376936054289721726195595336""]",0x36f71cd845f37205eb61fadbaef4eb8a7a0000e7313959041a906d25d6432b7f,war
247674,"NBA: Who will win Lakers vs. Warriors, scheduled for October 18 (10:00 PM ET)?","In the upcoming NBA game, scheduled for October 18:

If the Los Angeles Lakers win, the market will resolve to “Lakers.” 

If the Golden State Warriors win, the market will resolve to “Warriors.” 

If the game is not completed by October 25, 2022 (11:59:59 PM ET), the market will resolve 50-50.",nba-who-will-win-the-lakers-vs-warriors-scheduled-for-october-18-1000-pm-et,True,True,,,3334.900923,70.205582,"[""38920297875934339200605278776367644259361549248512391116665397054907963481124"", ""52264023216879283120092886239992308729592297530953185811665855003436705124741""]",0xad7e6f940aab2c01cb5cc25c52bb999809c42e338b74f96c9a7b10d6f9095b70,war
247691,Governor: Will a Democrat (Hofmeister) or Republican (Stitt) win in Oklahoma?,"United States gubernatorial elections are scheduled to take place on November 8, 2022, in 36 states and three territories. Also, special elections may take place (depending on state law) if other gubernatorial seats are vacated.

This market will resolve to “Democrat” if the candidate who wins the 2022 Oklahoma U.S. Gubernatorial election is representing the Democratic Party, or to “Republican” if the winning candidate is representing the Republican Party. 

A candidate shall be considered to re",2022-us-gubernatorial-elections-will-a-democrat-or-republican-win-in-oklahoma,True,True,,,4484.477874,428.83944,"[""46826751650370876458510516350911422887277843615259083895594722022406136729265"", ""633081910410680163561834239112872760446731155736789801764206110144074861834""]",0x168ebde6e318e9d4843b6c20b8c9e88d28161290adb0b31d0b9c8f8cb17dd8d8,nato
247692,Governor: Will a Democrat (Hochul) or Republican (Zeldin) win in New York?,"*italic text*United States gubernatorial elections are scheduled to take place on November 8, 2022, in 36 states and three territories. Also, special elections may take place (depending on state law) if other gubernatorial seats are vacated.

This market will resolve to “Democrat” if the candidate who wins the 2022 New York U.S. Gubernatorial election is representing the Democratic Party, or to “Republican” if the winning candidate is representing the Republican Party. 

A candidate shall be con",2022-us-gubernatorial-elections-will-a-democrat-or-republican-win-in-new-york,True,True,,,82001.260319,90.516751,"[""109881495827098328999976941131182154853799056919767708471309829474351148936509"", ""102101440098847079005210873765056070461675673924647490704768729625270512230675""]",0xa38b058de9c616bf677955e7305f35f7eef7675b3eea6058092406ec872b47af,nato
247721,Will Lisa Murkowski win the 2022 Alaska Senate election?,"This market will resolve to ""Yes"" if Lisa Murkowski wins the election for US Senator from Alaska in the 2022 US election scheduled to take place November 8, 2022. Otherwise, this market will resolve to ""No"".

Determination of the winner for the 2022 November 8 election for the US Senator from Alaska will be based on a consensus of credible reporting; or, if there is ambiguity, the final state election authority certification or other final official determination of the 2022 election results.

If",will-lisa-murkowski-win-the-2022-alaska-senate-election,True,True,,,6597.973214,100.055038,"[""72275012140291540992518842630275672008543183521924702433101485159152519244125"", ""15113757823847073409672101820407633750808279541054453486748246325599284616098""]",0x237dcd7611f946e66a3025895c94247da6fadf5c90c2bd42f43529f46d34ba71,nato
247740,Will there be a negotiated settlement between Russia and Ukraine by Dec 31?,"This market will resolve to ""Yes"" if the governments of Ukraine and Russia both officially announce an armistice, ceasefire and/or negotiated settlement between the two countries that will go into effect by December 31, 2022, 11:59:59 PM ET.

To count toward the resolution of this market, an armistice, ceasefire, and/or negotiated settlement must be indicative of at least the temporary end of the Ukraine-Russia military conflict, must pertain to all theaters of military conflict between the two ",will-there-be-a-negotiated-settlement-between-russia-and-ukraine-by-dec-31,True,True,,,8863.783866,101.419491,"[""98009083076009368811845676256024778024467620705216749543393804974564002747882"", ""29710618446412238992221125435350875870995551749294088162899636839811878946215""]",0x9c839d7b673b481f41d25933662a827368f76878186d792de1f01c9d1f1d5344,russia
247757,"NBA: Who will win Heat vs. Warriors, scheduled for October 27 (10:00 PM ET)?","In the upcoming NBA game, scheduled for October 27:

If the Miami Heat win, the market will resolve to “Heat”. 

If the Golden State Warriors win, the market will resolve to “Warriors”. 

If the game is not completed by November 4, 2022 (11:59:59 PM ET), the market will resolve 50-50.",nba-who-will-win-heat-vs-warriors-scheduled-for-october-27-1000-pm-et,True,True,,,103.499804,20.005012,"[""24778950172524897913731414351208437494561637602332365019339529916250451938115"", ""77551310056301384837649299526603785313594613693495365927043146701124818590379""]",0x61152ca645aa81833ae2e382dcf15b12742bf5057b91da2485f9325117f0d999,war
247793,Will a nuclear weapon be detonated before 2023?,"This market will resolve to ""Yes"" if a nuclear weapon is detonated anywhere in the world between October 31, 2022 and December 31, 2022, 11:59:59 PM ET (inclusive). Otherwise, this market will resolve to ""No"".

For the purpose of this market's resolution, any detonation of a nuclear weapon anywhere on the planet Earth will be sufficient to trigger a ""Yes"" resolution. This includes offensive usages, nuclear tests, and accidental detonations. 

Use/launch of a nuclear weapon that fails to detonate",will-a-nuclear-weapon-be-detonated-before-2023,True,True,,,33204.692575,100.075051,"[""85761427782455609735605405126278261432178218423824340228331937492926962880280"", ""114142859515589786786738109130818719150653923604580892544838671391859514897177""]",0xe7a735356406cf90f98011cf88c99460aee9ff0664e826b5c9c53188b739594d,nuclear
247836,Will the Margin of Victory in the Georgia runoff be 2.5% or greater?,"In the 2022 midterm election for United States Senator from Georgia, no candidate received a majority of votes. This has triggered a run-off election between the two candidates who received the greatest number of votes: Raphael Warnock (Democrat) and Herschel Walker (Republican).

The runoff election for US Senator from Georgia is scheduled for December 6, 2022.

This market will resolve to ""Yes"" if the margin of victory in the runoff election for US Senator from Georgia is 2.5% or greater. Othe",will-the-margin-of-victory-in-the-georgia-runoff-be-2pt5-or-greater,True,True,,,194682.659148,100.120568,"[""68053131595238648376567277156258325613437841658082672176340401700468764539409"", ""10005355372221952084317248259907629342118588958409775647462272942496233492910""]",0x0815150f2478d8ed863bfe558995fdd109622359deb5b10794c79bf0ecff3828,war
247839,UFC 281: Who will win - Adesanya vs Pereira,"UFC 281 is an upcoming mixed martial arts event produced by the Ultimate Fighting Championship that is scheduled to take place on November 12, 2022, at Madison Square Garden. 

This is a market on whether Israel Adesanya or Alex Pereira will win their bout.

If Israel Adesanya is declared the winner of this bout, this market will resolve to “Adesanya”. If Alex Pereira is declared the winner of this bout, this market will resolve to “Pereira”.

If this fight is declared a draw, or if for any reas",ufc-281-who-will-win-adesanya-vs-pereira,True,True,,,2904.393268,100.035017,"[""49255085495744180490275138590556794300250505626895105986413912013139546612288"", ""18131155776762100513968931955705564248405035583052666077376498782500884354254""]",0x179b02f0ad06a5ecc08cecc349d4b634316cc3b7e083b5bc43d52601eca4ac9a,israel
247974,Will any NATO member country invoke Article 4 by EOY?,"Article 4 of the North Atlantic Treaty states: ""The Parties will consult together whenever, in the opinion of any of them, the territorial integrity, political independence or security of any of the Parties is threatened.""

There are 30 member countries of the North Atlantic Treaty Organization (NATO), established by the North Atlantic Treaty, the full list of which can be found here: https://www.nato.int/cps/en/natohq/nato_countries.htm

If any NATO member country invokes Article 4 of the North",will-any-nato-member-country-invoke-article-4-by-eoy,True,True,,,4616.902138,100.035025,"[""60551136490330072535808853634093121529186983786313610629478658103876316002691"", ""50784866889679680607842626372618515488904747824447232704605592644799702814823""]",0x365c6ae8760264b43db523a917e241a5b603c7e4626603a3b8deb1c8ea470ba4,nato
247985,Will any NATO member country invoke Article 5 by EOY?,"Article 5 of the North Atlantic Treaty states: ""The Parties agree that an armed attack against one or more of them in Europe or North America shall be considered an attack against them all and consequently they agree that, if such an armed attack occurs, each of them, in exercise of the right of individual or collective self-defence recognised by Article 51 of the Charter of the United Nations, will assist the Party or Parties so attacked by taking forthwith, individually and in concert with the",will-any-nato-member-country-invoke-article-5-by-eoy,True,True,,,908.30803,100.025024,"[""8707630009774657487912196788959624060034835050685839627921642748906557314497"", ""100511838949958936366056744553102728539927418270572612172444636924444094870741""]",0xaaab5511b37b0159656f0fe05c90f493ac0ef33fe0e30730cc38b35e2e07ba9d,nato
247995,Will 'Elden Ring' win Game of the Year?,"The Game Award for Game of the Year is an award presented annually by The Game Awards. It is given to a video game judged to deliver the best experience across creative and technical fields. The Game Awards are scheduled to be held on December 8, 2022 at the Microsoft Theater in Los Angeles, California, USA.

This market will resolve to ""Yes"" if ""Elden Ring"" wins The 2022 Game Award for Game of the Year. Otherwise, this market will resolve to ""No"".

If no game wins The 2022 Game Award for Game o",will-elden-ring-win-game-of-the-year,True,True,,,7258.844228,100.54253,"[""40739900886669981642202851707264592030505166867615795072379303697605918816685"", ""24355034616894819210075229305014728973447948917197668588398648263485298412059""]",0x8c47a15030ad29b58801747ba3cf1c691cd5ef686459a434a132ba756ddf726c,war
248012,Will the Margin of Victory in the Georgia runoff be 5.0% or greater?,"In the 2022 midterm election for United States Senator from Georgia, no candidate received a majority of votes. This has triggered a run-off election between the two candidates who received the greatest number of votes: Raphael Warnock (Democrat) and Herschel Walker (Republican).  

The runoff election for US Senator from Georgia is scheduled for December 6, 2022.  

This market will resolve to ""Yes"" if the margin of victory in the runoff election for US Senator from Georgia is 5.0% or greater. ",will-the-margin-of-victory-in-the-georgia-runoff-be-5pt0-or-greater,True,True,,,61589.134212,110.686745,"[""88682972818927973139532556939840117739699857728623585135950501521888664975696"", ""1778516190062065179712036629087279070928031437871234797781649359149566799114""]",0xfc3e18ba7266165616af368ffab3ce5b95194a12bd4065693d804341799ae2fe,war
248020,Will Iran qualify from Group B?,"This market will resolve to ""Yes"" if Iran qualifies in group B to move on from the group stage to the second round. Otherwise, this market will resolve to ""No"".

If no team from this group has advanced to the second round by December 18, 2022, this market will resolve to ""No"".

If at any point it can be definitively determined that it will be impossible for this team to move on to the second round, this market will immediately resolve to ""No"". Likewise, if it can at any point be definitively det",will-iran-qualify-from-group-b,True,True,,,696.19444,25.030063,"[""30353866917106105039674410345622324893176334559694444325580050548287419362022"", ""65504245474162578308934506512979875878933589357253679237180683196323992938186""]",0xf9bd77d7e2424183b01c03d09e18d6c14afea87d8c3c8fa0749d4942ae2ecd08,iran
248043,Will South Korea qualify from Group H?,"This market will resolve to ""Yes"" if South Korea qualifies in group H to move on from the group stage to the second round. Otherwise, this market will resolve to ""No"".

If no team from this group has advanced to the second round by December 18, 2022, this market will resolve to ""No"".

If at any point it can be definitively determined that it will be impossible for this team to move on to the second round, this market will immediately resolve to ""No"". Likewise, if it can at any point be definitiv",will-south-korea-qualify-from-group-h,True,True,,,1632.352817,25.055062,"[""80233608215370054292726418403019409423327805623037261577480642340228061149892"", ""46556667126710217277886137034404952274883261555210068167701203507580472049808""]",0x09ea1da3a44c48af33751bfee8984941f0ee8277c5ce671ea047e3bdd4bfb89d,korea
248066,Will South Korea win the 2022 World Cup?,"In Response to Trader Inquiry: This market may immediately resolve to “No” if the team is eliminated or otherwise has no path to victory based on the rules of the 2022 World Cup.

---------------------------------------------------------------------------------------------------------------

This market will resolve to ""Yes"" if South Korea is the Champion of FIFA World Cup Qatar 2022. Otherwise, this market will resolve to ""No"".

If no Champion of FIFA World Cup Qatar 2022 is declared by Decembe",will-south-korea-win-the-2022-world-cup,True,True,,,40.274562,25.005005,"[""18945565061308944781464393138481758179990284999164081850986824911441916979310"", ""43427068182859598019896675480579529431595611279231374197606697594595865524318""]",0xc2f0bb70b4ff53c19678651edb6b70f650d6ff4c1e615d8d7fd4e43821ee0b31,korea
248076,Will Iran win the 2022 World Cup?,"In Response to Trader Inquiry: This market may immediately resolve to “No” if the team is eliminated or otherwise has no path to victory based on the rules of the 2022 World Cup.

---------------------------------------------------------------------------------------------------------------

This market will resolve to ""Yes"" if Iran is the Champion of FIFA World Cup Qatar 2022. Otherwise, this market will resolve to ""No"".

If no Champion of FIFA World Cup Qatar 2022 is declared by December 31, 2",will-iran-win-the-2022-world-cup,True,True,,,43.086746,25.020009,"[""19684892539205376967853605492294499339618422867940805155112266630292664478887"", ""39616090403195846396920496992932597934637213014691387256190691584623516947736""]",0x5915bc192a952205c09d617233bb0593700397c88b14cc935a4c1e85368d834d,iran
248086,World Cup 2022: Monday - Will England beat Iran?,"In the upcoming World Cup soccer game, scheduled for November 21:

If England wins, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".

If the game is not completed by November 28, 2022, this market will resolve 50-50.",world-cup-2022-monday-will-england-beat-iran,True,True,,,6348.622167,11.332676,"[""13985513228020671567833827871129229556600035697765077649718395467063845164444"", ""110142914811482637423644733082985732255426920521840514934958571909259919920696""]",0xcf87e4ce6e6589fc9b94664d5be7ec966d0e801b2dd364593f93c30d7fb8b3c7,iran
248099,World Cup: Thursday - Will Uruguay beat South Korea?,"In the upcoming World Cup soccer game, scheduled for November 24:  

If Uruguay wins, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".  

If the game is not completed by December 15, 2022, this market will resolve 50-50.
",world-cup-2022-thursday-will-uruguay-beat-south-korea,True,True,,,3118.818109,25.020134,"[""10284503864167494538528964373022968133645369768629231392582714255294891049830"", ""33380002716044432561555140919722910549991071529908185024291028481789309344487""]",0xacb0d39798890a5661c63ed6e87f5e7982c251a0e55709573e381a30af9e583a,korea
248103,World Cup: Friday - Will Wales beat Iran?,"In the upcoming World Cup soccer game, scheduled for November 25:  

If Wales wins, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".  

If the game is not completed by December 16, 2022, this market will resolve 50-50.
",world-cup-2022-friday-will-wales-beat-iran,True,True,,,3808.808797,25.015009,"[""61636700176918020906610445924951693427347034905322899402348803008008942855241"", ""42904353398235530174953000310312567088464174986630975344550579059523534477226""]",0x148c6569eeb238796d8189520e9d9b9589ea368f64bf2265f41cdbad9a5fe72a,iran
